Begin Time (s)	End Time (s)	Begin File	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	template	scores
0.597873091414868	1.03237275141487	PikaConvoWav.wav	1	Spectrogram 1	1	900	17000	PikaConvoWav.wav-8	0.488687249251928
3.09576362210502	3.55616062310502	PikaConvoWav.wav	9	Spectrogram 1	1	900	17000	PikaConvoWav.wav-4	0.54409044062474
4.78298473131894	5.21748439131895	PikaConvoWav.wav	2	Spectrogram 1	1	900	17000	PikaConvoWav.wav-8	0.474618586953172
6.21287733815559	6.67327433915559	PikaConvoWav.wav	10	Spectrogram 1	1	900	17000	PikaConvoWav.wav-4	0.762971906760081
18.0594836333555	18.5256355933555	PikaConvoWav.wav	7	Spectrogram 1	1	900	17000	PikaConvoWav.wav-9	0.503373930277768
19.5589911334293	19.9934907934293	PikaConvoWav.wav	4	Spectrogram 1	1	900	17000	PikaConvoWav.wav-8	0.628020589799685
28.2206115405389	28.6867635005389	PikaConvoWav.wav	8	Spectrogram 1	1	900	17000	PikaConvoWav.wav-9	0.936018041079414
32.5627308717026	32.9972305317026	PikaConvoWav.wav	5	Spectrogram 1	1	900	17000	PikaConvoWav.wav-8	0.52416260527003
9.73679034589928	10.4522409675183	PikaConvoWav.wav	3	Spectrogram 1	1	900	17000	PikaConvoWav.wav-8	0.399613874422892
