Begin Time (s)	End Time (s)	Begin File	Selection	View	Channel	template	scores
603.115502380779	603.43066851512	All Maybe Montana.wav	8087	Spectrogram 1	1	Large Training Set.wav-24	0.359201010793473
604.128837118252	604.625336837193	All Maybe Montana.wav	8089	Spectrogram 1	1	Large Training Set.wav-24	0.352989715543162
609.558177974815	609.926677516392	All Maybe Montana.wav	8094	Spectrogram 1	1	Large Training Set.wav-24	0.35050425775989
610.806179704123	611.121345838465	All Maybe Montana.wav	8097	Spectrogram 1	1	Large Training Set.wav-24	0.358737327419233
612.630182231574	613.009348454598	All Maybe Montana.wav	8099	Spectrogram 1	1	Large Training Set.wav-24	0.351917890031766
614.198184404295	614.705350804683	All Maybe Montana.wav	8101	Spectrogram 1	1	Large Training Set.wav-24	0.371650455397573
624.66219890388	624.998698401115	All Maybe Montana.wav	8109	Spectrogram 1	1	Large Training Set.wav-24	0.36325347573091
630.827506155691	631.473374039493	All Maybe Montana.wav	30178	Spectrogram 1	1	Large Training Set.wav-46	0.350502954614313
632.320876182883	632.849375946166	All Maybe Montana.wav	8119	Spectrogram 1	1	Large Training Set.wav-24	0.364720043065319
633.71821145245	634.310711304416	All Maybe Montana.wav	8127	Spectrogram 1	1	Large Training Set.wav-24	0.386776884670772
637.952848971247	638.524050476012	All Maybe Montana.wav	30193	Spectrogram 1	1	Large Training Set.wav-46	0.352037134207574
1095.16994583756	1095.62335052772	All Maybe Montana.wav	18031	Spectrogram 1	1	Large Training Set.wav-70	0.51844834514764
1099.93752414141	1100.37992935282	All Maybe Montana.wav	8146	Spectrogram 1	1	Large Training Set.wav-24	0.384696414487355
1105.15347070982	1105.62869772508	All Maybe Montana.wav	30207	Spectrogram 1	1	Large Training Set.wav-46	0.392146926053727
1121.35622048715	1121.74605339162	All Maybe Montana.wav	8155	Spectrogram 1	1	Large Training Set.wav-24	0.358886732749371
1130.49756648729	1130.80206594019	All Maybe Montana.wav	8159	Spectrogram 1	1	Large Training Set.wav-24	0.355424869274339
1135.86290725517	1136.21007343386	All Maybe Montana.wav	8161	Spectrogram 1	1	Large Training Set.wav-24	0.386001688687888
1267.87425268904	1268.75037908683	All Maybe Montana.wav	18036	Spectrogram 1	1	Large Training Set.wav-70	0.360631762541269
1270.64759094989	1271.04759360639	All Maybe Montana.wav	18048	Spectrogram 1	1	Large Training Set.wav-70	0.393819777935196
1290.9350512765	1291.41083151374	All Maybe Montana.wav	30211	Spectrogram 1	1	Large Training Set.wav-46	0.403641075227621
1308.82365877902	1309.36911792263	All Maybe Montana.wav	18051	Spectrogram 1	1	Large Training Set.wav-70	0.378623885048457
1347.09572677872	1347.53451906615	All Maybe Montana.wav	18059	Spectrogram 1	1	Large Training Set.wav-70	0.362023704794998
1349.18639715998	1349.59318939054	All Maybe Montana.wav	18064	Spectrogram 1	1	Large Training Set.wav-70	0.354412467358017
1376.663240923	1377.25574077496	All Maybe Montana.wav	8170	Spectrogram 1	1	Large Training Set.wav-24	0.35413753633431
1461.97527889244	1462.54705925743	All Maybe Montana.wav	30218	Spectrogram 1	1	Large Training Set.wav-46	0.357608647931364
1468.99403552892	1469.67186883246	All Maybe Montana.wav	8182	Spectrogram 1	1	Large Training Set.wav-24	0.36836976580247
1487.17006071474	1487.7838939296	All Maybe Montana.wav	8194	Spectrogram 1	1	Large Training Set.wav-24	0.37116593959987
1488.49272921418	1489.0745623847	All Maybe Montana.wav	8205	Spectrogram 1	1	Large Training Set.wav-24	0.359679563366627
1489.93273120954	1490.43989760992	All Maybe Montana.wav	8214	Spectrogram 1	1	Large Training Set.wav-24	0.382024819135842
1492.49273475684	1493.07456792735	All Maybe Montana.wav	8220	Spectrogram 1	1	Large Training Set.wav-24	0.380909580829267
1494.89273808243	1495.53857134163	All Maybe Montana.wav	8228	Spectrogram 1	1	Large Training Set.wav-24	0.373268761084588
1496.96207428316	1497.60790754236	All Maybe Montana.wav	8239	Spectrogram 1	1	Large Training Set.wav-24	0.374336797933963
1560.0021616354	1560.49866135434	All Maybe Montana.wav	8252	Spectrogram 1	1	Large Training Set.wav-24	0.366665847175037
1562.11416456192	1562.41866401482	All Maybe Montana.wav	8257	Spectrogram 1	1	Large Training Set.wav-24	0.355442893403121
1563.33016624689	1563.69866578847	All Maybe Montana.wav	8260	Spectrogram 1	1	Large Training Set.wav-24	0.353835961870359
1567.15950488639	1567.74133805691	All Maybe Montana.wav	8264	Spectrogram 1	1	Large Training Set.wav-24	0.359456671112022
1569.93284206263	1570.65334209196	All Maybe Montana.wav	8274	Spectrogram 1	1	Large Training Set.wav-24	0.353666739449379
1571.61817773127	1572.39201116784	All Maybe Montana.wav	8285	Spectrogram 1	1	Large Training Set.wav-24	0.354788363129701
1573.00484631939	1573.68267962293	All Maybe Montana.wav	8300	Spectrogram 1	1	Large Training Set.wav-24	0.370818962620928
1574.38084822607	1575.01601480382	All Maybe Montana.wav	8315	Spectrogram 1	1	Large Training Set.wav-24	0.352950503077297
1617.85815300403	1618.25874139028	All Maybe Montana.wav	30247	Spectrogram 1	1	Large Training Set.wav-46	0.45475776983019
1909.94412401859	1910.30885230588	All Maybe Montana.wav	89	Spectrogram 1	1	Large Training Set.wav-27	0.363215189762956
1915.32073636958	1915.67712061168	All Maybe Montana.wav	18082	Spectrogram 1	1	Large Training Set.wav-70	0.537103120295227
1920.56874569395	1920.91446159747	All Maybe Montana.wav	18084	Spectrogram 1	1	Large Training Set.wav-70	0.563282844482764
1930.80876388785	1931.18647660627	All Maybe Montana.wav	18085	Spectrogram 1	1	Large Training Set.wav-70	0.525855328820367
2044.35563229833	2044.74397586238	All Maybe Montana.wav	18086	Spectrogram 1	1	Large Training Set.wav-70	0.528565085234156
2050.30764287354	2050.68531787681	All Maybe Montana.wav	18088	Spectrogram 1	1	Large Training Set.wav-70	0.558251076939187
2072.21620472417	2072.53137085851	All Maybe Montana.wav	8328	Spectrogram 1	1	Large Training Set.wav-24	0.35647785860093
2306.85119651558	2307.35836291597	All Maybe Montana.wav	8333	Spectrogram 1	1	Large Training Set.wav-24	0.375861856810306
2332.8885659279	2333.21439874369	All Maybe Montana.wav	8340	Spectrogram 1	1	Large Training Set.wav-24	0.356859867884189
2339.30990815904	2339.63574097483	All Maybe Montana.wav	8343	Spectrogram 1	1	Large Training Set.wav-24	0.357444964649925
2341.09124396071	2341.68374381267	All Maybe Montana.wav	8345	Spectrogram 1	1	Large Training Set.wav-24	0.354563342098603
2342.10457869818	2343.12374580803	All Maybe Montana.wav	8355	Spectrogram 1	1	Large Training Set.wav-24	0.355058808346052
2343.91791454418	2344.27574740431	All Maybe Montana.wav	8374	Spectrogram 1	1	Large Training Set.wav-24	0.368635063284193
2344.97391600744	2345.5877492223	All Maybe Montana.wav	8376	Spectrogram 1	1	Large Training Set.wav-24	0.353048782034221
2345.97658406347	2346.70775077425	All Maybe Montana.wav	8386	Spectrogram 1	1	Large Training Set.wav-24	0.352288211175821
2347.30991924435	2347.72108551172	All Maybe Montana.wav	8397	Spectrogram 1	1	Large Training Set.wav-24	0.350403354926222
2348.57925433656	2349.04375401116	All Maybe Montana.wav	8402	Spectrogram 1	1	Large Training Set.wav-24	0.354183725632756
2355.30993032966	2356.07309708478	All Maybe Montana.wav	8408	Spectrogram 1	1	Large Training Set.wav-24	0.36498027175259
2356.92059922817	2357.42776562856	All Maybe Montana.wav	8422	Spectrogram 1	1	Large Training Set.wav-24	0.35474615992559
2362.49927362499	2363.1237735213	All Maybe Montana.wav	8426	Spectrogram 1	1	Large Training Set.wav-24	0.358259066500626
2364.50460973705	2365.00110945599	All Maybe Montana.wav	8437	Spectrogram 1	1	Large Training Set.wav-24	0.352471263364622
2365.63527797044	2366.14244437082	All Maybe Montana.wav	8440	Spectrogram 1	1	Large Training Set.wav-24	0.361257267444012
2366.71261279659	2367.66777981776	All Maybe Montana.wav	8447	Spectrogram 1	1	Large Training Set.wav-24	0.363800746108094
2367.68328080828	2368.47844760774	All Maybe Montana.wav	8461	Spectrogram 1	1	Large Training Set.wav-24	0.35039298401336
2369.24061629955	2369.76911606283	All Maybe Montana.wav	8473	Spectrogram 1	1	Large Training Set.wav-24	0.362431670104864
2372.05662020158	2372.56378660197	All Maybe Montana.wav	8483	Spectrogram 1	1	Large Training Set.wav-24	0.36699385428156
2373.21928847931	2373.77978828693	All Maybe Montana.wav	8491	Spectrogram 1	1	Large Training Set.wav-24	0.370024610313579
2374.63795711177	2375.14512351216	All Maybe Montana.wav	8500	Spectrogram 1	1	Large Training Set.wav-24	0.354507254904436
2376.50462636501	2377.09712621698	All Maybe Montana.wav	8508	Spectrogram 1	1	Large Training Set.wav-24	0.355745373243315
2377.97662840471	2378.65446170825	All Maybe Montana.wav	8519	Spectrogram 1	1	Large Training Set.wav-24	0.360107846433253
2379.4699638073	2379.95579684479	All Maybe Montana.wav	8531	Spectrogram 1	1	Large Training Set.wav-24	0.353876637134266
2380.77129894384	2381.27846534423	All Maybe Montana.wav	8537	Spectrogram 1	1	Large Training Set.wav-24	0.392019763768752
2382.09396744328	2382.63313388801	All Maybe Montana.wav	8544	Spectrogram 1	1	Large Training Set.wav-24	0.367324115847272
2383.72596970468	2384.19046937928	All Maybe Montana.wav	8552	Spectrogram 1	1	Large Training Set.wav-24	0.35728676644452
2385.99797285291	2386.46247252751	All Maybe Montana.wav	8559	Spectrogram 1	1	Large Training Set.wav-24	0.357552881902661
2390.32864552043	2390.81447855792	All Maybe Montana.wav	8566	Spectrogram 1	1	Large Training Set.wav-24	0.352866217294073
2393.11264937811	2393.72648259297	All Maybe Montana.wav	8572	Spectrogram 1	1	Large Training Set.wav-24	0.377603220624476
2395.80065310278	2396.27581945883	All Maybe Montana.wav	8583	Spectrogram 1	1	Large Training Set.wav-24	0.35799916737331
2398.0939896139	2398.52648924416	All Maybe Montana.wav	8589	Spectrogram 1	1	Large Training Set.wav-24	0.354359033078971
2399.25665789163	2399.8278243807	All Maybe Montana.wav	8594	Spectrogram 1	1	Large Training Set.wav-24	0.372177270447884
2400.55799302817	2401.12915951725	All Maybe Montana.wav	8603	Spectrogram 1	1	Large Training Set.wav-24	0.354289428201964
2402.13666188234	2402.63316160128	All Maybe Montana.wav	8613	Spectrogram 1	1	Large Training Set.wav-24	0.35551921573065
2403.43799701889	2404.00916350796	All Maybe Montana.wav	8621	Spectrogram 1	1	Large Training Set.wav-24	0.373192009304054
2404.8459989699	2405.38516541463	All Maybe Montana.wav	8631	Spectrogram 1	1	Large Training Set.wav-24	0.354255020857087
2471.5234246956	2472.25459140637	All Maybe Montana.wav	8640	Spectrogram 1	1	Large Training Set.wav-24	0.359228465646957
2473.36876058594	2473.67326003883	All Maybe Montana.wav	8648	Spectrogram 1	1	Large Training Set.wav-24	0.353318169979059
2479.44876901078	2479.83860191525	All Maybe Montana.wav	8651	Spectrogram 1	1	Large Training Set.wav-24	0.350812100638405
2483.17144083581	2483.6786072362	All Maybe Montana.wav	8656	Spectrogram 1	1	Large Training Set.wav-24	0.36527491583153
2484.85677650445	2485.47060971931	All Maybe Montana.wav	8662	Spectrogram 1	1	Large Training Set.wav-24	0.351796807968844
2489.09144903894	2489.51328198775	All Maybe Montana.wav	8667	Spectrogram 1	1	Large Training Set.wav-24	0.356962744295859
2650.7460430327	2651.10219516663	All Maybe Montana.wav	18093	Spectrogram 1	1	Large Training Set.wav-70	0.525323324315996
2686.67038948319	2687.20955592792	All Maybe Montana.wav	8673	Spectrogram 1	1	Large Training Set.wav-24	0.351371506742939
2751.07581206066	2751.70031195697	All Maybe Montana.wav	8677	Spectrogram 1	1	Large Training Set.wav-24	0.358940272335606
2761.20915943539	2761.64165906564	All Maybe Montana.wav	8687	Spectrogram 1	1	Large Training Set.wav-24	0.352830148589025
2762.51049457193	2762.96432756508	All Maybe Montana.wav	8693	Spectrogram 1	1	Large Training Set.wav-24	0.358062011619415
2764.14249683333	2765.03366376582	All Maybe Montana.wav	8698	Spectrogram 1	1	Large Training Set.wav-24	0.352313746610882
2765.89183259065	2766.42033235394	All Maybe Montana.wav	8710	Spectrogram 1	1	Large Training Set.wav-24	0.356296583901049
2766.51050011458	2766.88966633761	All Maybe Montana.wav	8718	Spectrogram 1	1	Large Training Set.wav-24	0.35233615084306
2774.83051164331	2775.26301127357	All Maybe Montana.wav	8720	Spectrogram 1	1	Large Training Set.wav-24	0.361053024394731
2788.91053115345	2790.04703175922	All Maybe Montana.wav	8723	Spectrogram 1	1	Large Training Set.wav-24	0.36301869006879
2796.08920776734	2796.46837399036	All Maybe Montana.wav	8749	Spectrogram 1	1	Large Training Set.wav-24	0.354675707812968
2801.11321472891	2801.58838108496	All Maybe Montana.wav	8753	Spectrogram 1	1	Large Training Set.wav-24	0.356297684495164
2806.05188823891	2807.09238871165	All Maybe Montana.wav	8759	Spectrogram 1	1	Large Training Set.wav-24	0.392044704097553
2808.92122554817	2810.10039287973	All Maybe Montana.wav	8779	Spectrogram 1	1	Large Training Set.wav-24	0.375657365751079
2828.97458666868	2829.31108616592	All Maybe Montana.wav	8799	Spectrogram 1	1	Large Training Set.wav-24	0.358291623922912
2849.82779247755	2850.3249060765	All Maybe Montana.wav	30284	Spectrogram 1	1	Large Training Set.wav-46	0.359535697227031
2856.43174181704	2856.76386724828	All Maybe Montana.wav	18121	Spectrogram 1	1	Large Training Set.wav-70	0.354641063711355
2913.6158434186	2913.95863553545	All Maybe Montana.wav	18123	Spectrogram 1	1	Large Training Set.wav-70	0.368184148857964
3106.78853943592	3107.16431214598	All Maybe Montana.wav	145	Spectrogram 1	1	Large Training Set.wav-27	0.380928507579119
3162.53361901531	3163.27421559254	All Maybe Montana.wav	18129	Spectrogram 1	1	Large Training Set.wav-70	0.406293602337994
3192.92175764304	3193.32225722896	All Maybe Montana.wav	8814	Spectrogram 1	1	Large Training Set.wav-24	0.355915281389866
3292.53918333536	3292.91397550907	All Maybe Montana.wav	18135	Spectrogram 1	1	Large Training Set.wav-70	0.35008550866715
3317.59522785355	3317.93042989374	All Maybe Montana.wav	18138	Spectrogram 1	1	Large Training Set.wav-70	0.353474977073626
3397.93670393319	3398.24995351666	All Maybe Montana.wav	18139	Spectrogram 1	1	Large Training Set.wav-70	0.559749149574876
3404.08071484953	3404.53017382257	All Maybe Montana.wav	18140	Spectrogram 1	1	Large Training Set.wav-70	0.440378755489778
3448.77412759165	3449.22602799956	All Maybe Montana.wav	18144	Spectrogram 1	1	Large Training Set.wav-70	0.541204888391346
3645.06105082185	3645.39755031909	All Maybe Montana.wav	8820	Spectrogram 1	1	Large Training Set.wav-24	0.363859528838997
3655.89819850865	3656.33131202243	All Maybe Montana.wav	30299	Spectrogram 1	1	Large Training Set.wav-46	0.35135299181681
3679.3970984	3680.08559838499	All Maybe Montana.wav	8824	Spectrogram 1	1	Large Training Set.wav-24	0.373875063042064
3683.63321154299	3683.96533697423	All Maybe Montana.wav	18154	Spectrogram 1	1	Large Training Set.wav-70	0.351697981048288
3684.7852135898	3687.46400985714	All Maybe Montana.wav	18156	Spectrogram 1	1	Large Training Set.wav-70	0.355436552051526
3687.6438853356	3690.02401440562	All Maybe Montana.wav	18208	Spectrogram 1	1	Large Training Set.wav-70	0.362401044307466
3690.22522325531	3691.31468336547	All Maybe Montana.wav	18252	Spectrogram 1	1	Large Training Set.wav-70	0.371678641142273
3692.10255992419	3693.14935329188	All Maybe Montana.wav	18275	Spectrogram 1	1	Large Training Set.wav-70	0.381711166848749
3693.29722871348	3693.66135420157	All Maybe Montana.wav	18297	Spectrogram 1	1	Large Training Set.wav-70	0.355443576333981
3700.73190858968	3701.65070172994	All Maybe Montana.wav	18299	Spectrogram 1	1	Large Training Set.wav-70	0.40004305293785
3703.79179886948	3704.8962994309	All Maybe Montana.wav	8883	Spectrogram 1	1	Large Training Set.wav-24	0.372444274788006
3710.00125839228	3710.60005096398	All Maybe Montana.wav	18311	Spectrogram 1	1	Large Training Set.wav-70	0.395385383038864
3715.2172676598	3716.57339491042	All Maybe Montana.wav	18320	Spectrogram 1	1	Large Training Set.wav-70	0.360612860808673
3725.96782959795	3726.59232949426	All Maybe Montana.wav	8894	Spectrogram 1	1	Large Training Set.wav-24	0.357219338679115
3727.54649845212	3728.33874914779	All Maybe Montana.wav	8901	Spectrogram 1	1	Large Training Set.wav-24	0.350321705624857
3728.75329170986	3729.13875056919	All Maybe Montana.wav	18350	Spectrogram 1	1	Large Training Set.wav-70	0.40050594741411
3740.52784977322	3740.90701599624	All Maybe Montana.wav	8915	Spectrogram 1	1	Large Training Set.wav-24	0.376489368752887
3742.54531621477	3742.99768555987	All Maybe Montana.wav	18356	Spectrogram 1	1	Large Training Set.wav-70	0.393797437317748
3745.57465493046	3746.10944738845	All Maybe Montana.wav	18360	Spectrogram 1	1	Large Training Set.wav-70	0.360440615709365
3769.62655676085	3769.97372293953	All Maybe Montana.wav	8926	Spectrogram 1	1	Large Training Set.wav-24	0.351672016459664
3771.81470155233	3772.3921607528	All Maybe Montana.wav	18366	Spectrogram 1	1	Large Training Set.wav-70	0.358910630510328
3780.79605084323	3781.17373845897	All Maybe Montana.wav	18373	Spectrogram 1	1	Large Training Set.wav-70	0.353779182965433
3781.26390621961	3781.60040571685	All Maybe Montana.wav	8932	Spectrogram 1	1	Large Training Set.wav-24	0.376320140821213
3795.61207716753	3796.05320142738	All Maybe Montana.wav	18374	Spectrogram 1	1	Large Training Set.wav-70	0.379650345243074
3805.16942748183	3805.60043897278	All Maybe Montana.wav	18379	Spectrogram 1	1	Large Training Set.wav-70	0.356119777027592
3806.15076255875	3806.60310702881	All Maybe Montana.wav	18384	Spectrogram 1	1	Large Training Set.wav-70	0.353748777377145
3806.85476380958	3808.56521970912	All Maybe Montana.wav	18388	Spectrogram 1	1	Large Training Set.wav-70	0.35375568050406
3808.5827668798	3809.39489316388	All Maybe Montana.wav	18414	Spectrogram 1	1	Large Training Set.wav-70	0.350633243120775
3809.70276886976	3810.56044584567	All Maybe Montana.wav	18425	Spectrogram 1	1	Large Training Set.wav-70	0.388241751335825
3810.73743737477	3811.14655681413	All Maybe Montana.wav	18430	Spectrogram 1	1	Large Training Set.wav-70	0.350953442407999
3811.16261431578	3811.49911381301	All Maybe Montana.wav	8990	Spectrogram 1	1	Large Training Set.wav-24	0.363003768605711
3812.02810633462	3812.64823227756	All Maybe Montana.wav	18434	Spectrogram 1	1	Large Training Set.wav-70	0.361076301617052
3814.33211042825	3814.69911824714	All Maybe Montana.wav	18442	Spectrogram 1	1	Large Training Set.wav-70	0.362329435111159
3816.11344692656	3816.54157252837	All Maybe Montana.wav	18444	Spectrogram 1	1	Large Training Set.wav-70	0.368983197120747
3817.19078217405	3817.60045560074	All Maybe Montana.wav	18449	Spectrogram 1	1	Large Training Set.wav-70	0.356977910495674
3913.08428588567	3913.53374485871	All Maybe Montana.wav	18450	Spectrogram 1	1	Large Training Set.wav-70	0.379561016147997
3913.85075660682	3914.77392358364	All Maybe Montana.wav	8999	Spectrogram 1	1	Large Training Set.wav-24	0.351251416878617
3914.97228924017	3915.6699248252	All Maybe Montana.wav	18465	Spectrogram 1	1	Large Training Set.wav-70	0.390233158877085
3925.77764177186	3926.26976748737	All Maybe Montana.wav	18473	Spectrogram 1	1	Large Training Set.wav-70	0.364543547440921
3961.12703791205	3961.5046550033	All Maybe Montana.wav	18480	Spectrogram 1	1	Large Training Set.wav-70	0.353559800247308
3961.5841560825	3961.95265562407	All Maybe Montana.wav	9025	Spectrogram 1	1	Large Training Set.wav-24	0.351490520356496
3980.78573950721	3981.24586516587	All Maybe Montana.wav	18483	Spectrogram 1	1	Large Training Set.wav-70	0.358161206021684
4043.20718374752	4043.65664272057	All Maybe Montana.wav	18489	Spectrogram 1	1	Large Training Set.wav-70	0.362915788324617
4044.01785185454	4044.62731111186	All Maybe Montana.wav	18494	Spectrogram 1	1	Large Training Set.wav-70	0.361811864644641
4046.8551902291	4047.32598257338	All Maybe Montana.wav	18505	Spectrogram 1	1	Large Training Set.wav-70	0.361433305610253
4048.38052627257	4048.73398507504	All Maybe Montana.wav	18512	Spectrogram 1	1	Large Training Set.wav-70	0.361400845881963
4050.3431964264	4050.68598854325	All Maybe Montana.wav	18514	Spectrogram 1	1	Large Training Set.wav-70	0.352520854970504
4051.31386481769	4051.86999064692	All Maybe Montana.wav	18516	Spectrogram 1	1	Large Training Set.wav-70	0.35886057901251
4052.04986612538	4052.84065903822	All Maybe Montana.wav	18525	Spectrogram 1	1	Large Training Set.wav-70	0.354322469843192
4052.98853445982	4053.86466085761	All Maybe Montana.wav	18541	Spectrogram 1	1	Large Training Set.wav-70	0.354423170830064
4054.22586999158	4054.73932907834	All Maybe Montana.wav	18561	Spectrogram 1	1	Large Training Set.wav-70	0.357831419529974
4054.83387107185	4055.79533095458	All Maybe Montana.wav	18568	Spectrogram 1	1	Large Training Set.wav-70	0.371096398049775
4056.08187328923	4056.71266591779	All Maybe Montana.wav	18588	Spectrogram 1	1	Large Training Set.wav-70	0.369657814704927
4056.96720819558	4057.71533436594	All Maybe Montana.wav	18599	Spectrogram 1	1	Large Training Set.wav-70	0.350757271595949
4057.78854298821	4058.2060019044	All Maybe Montana.wav	18612	Spectrogram 1	1	Large Training Set.wav-70	0.379631721945773
4058.26854384105	4059.0060033258	All Maybe Montana.wav	18616	Spectrogram 1	1	Large Training Set.wav-70	0.377355348048072
4059.05787857683	4059.56067097797	All Maybe Montana.wav	18630	Spectrogram 1	1	Large Training Set.wav-70	0.358401743244523
4059.66587965709	4060.11533863014	All Maybe Montana.wav	18637	Spectrogram 1	1	Large Training Set.wav-70	0.364284328052512
4060.66854810525	4061.36334084752	All Maybe Montana.wav	18640	Spectrogram 1	1	Large Training Set.wav-70	0.360581441468376
4061.3832160417	4062.1021277307	All Maybe Montana.wav	18652	Spectrogram 1	1	Large Training Set.wav-70	0.388128296811909
4062.23655089119	4063.2406775164	All Maybe Montana.wav	18665	Spectrogram 1	1	Large Training Set.wav-70	0.395653292249774
4063.26055271058	4063.65667825553	All Maybe Montana.wav	18686	Spectrogram 1	1	Large Training Set.wav-70	0.350311887680217
4065.05255589451	4065.76868200802	All Maybe Montana.wav	18690	Spectrogram 1	1	Large Training Set.wav-70	0.352085051917842
4066.50322513865	4066.95268411169	All Maybe Montana.wav	18704	Spectrogram 1	1	Large Training Set.wav-70	0.353026530074813
4067.6232271286	4068.45668678392	All Maybe Montana.wav	18710	Spectrogram 1	1	Large Training Set.wav-70	0.357603434096589
4070.98323309848	4071.36869195781	All Maybe Montana.wav	18723	Spectrogram 1	1	Large Training Set.wav-70	0.362991897803153
4074.75923980748	4075.6566995765	All Maybe Montana.wav	18727	Spectrogram 1	1	Large Training Set.wav-70	0.357456401566065
4076.45524282084	4077.06470207816	All Maybe Montana.wav	18745	Spectrogram 1	1	Large Training Set.wav-70	0.365560586569281
4078.04457897802	4078.46203789421	All Maybe Montana.wav	18755	Spectrogram 1	1	Large Training Set.wav-70	0.364451340728562
4078.81258034256	4079.20870588751	All Maybe Montana.wav	18759	Spectrogram 1	1	Large Training Set.wav-70	0.35141390126612
4220.25094953478	4220.69434748588	All Maybe Montana.wav	30334	Spectrogram 1	1	Large Training Set.wav-46	0.351910713017497
4236.13552653196	4236.5130360719	All Maybe Montana.wav	18764	Spectrogram 1	1	Large Training Set.wav-70	0.350915576733931
4244.37921460747	4245.31033434106	All Maybe Montana.wav	9046	Spectrogram 1	1	Large Training Set.wav-24	0.350243195961455
4245.43687639142	4246.00366890627	All Maybe Montana.wav	18783	Spectrogram 1	1	Large Training Set.wav-70	0.356930304676011
4246.17287769911	4246.64367004339	All Maybe Montana.wav	18792	Spectrogram 1	1	Large Training Set.wav-70	0.384915576830535
4246.89821232118	4247.20900438117	All Maybe Montana.wav	18796	Spectrogram 1	1	Large Training Set.wav-70	0.350469365605805
4247.43154660211	4248.25705234514	All Maybe Montana.wav	18797	Spectrogram 1	1	Large Training Set.wav-70	0.396428813214371
4248.29554813722	4249.04638677222	All Maybe Montana.wav	18813	Spectrogram 1	1	Large Training Set.wav-70	0.370448118894444
4251.11155314054	4251.58234548482	All Maybe Montana.wav	18817	Spectrogram 1	1	Large Training Set.wav-70	0.356979607376736
4251.65389135438	4252.02239089596	All Maybe Montana.wav	9087	Spectrogram 1	1	Large Training Set.wav-24	0.352277256512856
4260.99790430202	4261.30240375492	All Maybe Montana.wav	9090	Spectrogram 1	1	Large Training Set.wav-24	0.360961081707401
4263.3889082876	4263.90236737435	All Maybe Montana.wav	18822	Spectrogram 1	1	Large Training Set.wav-70	0.406120268198993
4274.73635537589	4275.24375640625	All Maybe Montana.wav	30341	Spectrogram 1	1	Large Training Set.wav-46	0.35721366135983
4292.29562631413	4292.72375191593	All Maybe Montana.wav	18830	Spectrogram 1	1	Large Training Set.wav-70	0.358967804419138
4302.08764371205	4303.84112936587	All Maybe Montana.wav	18834	Spectrogram 1	1	Large Training Set.wav-70	0.373177212732363
4378.04511200242	4378.81723325739	All Maybe Montana.wav	18861	Spectrogram 1	1	Large Training Set.wav-70	0.364878036845891
4378.82378005258	4379.21990559753	All Maybe Montana.wav	18871	Spectrogram 1	1	Large Training Set.wav-70	0.376810120521677
4380.53044975156	4380.92923618392	All Maybe Montana.wav	18875	Spectrogram 1	1	Large Training Set.wav-70	0.354991764693854
4432.81854265416	4433.37466848339	All Maybe Montana.wav	18877	Spectrogram 1	1	Large Training Set.wav-70	0.356686392198535
4446.87525112057	4447.38002670067	All Maybe Montana.wav	30351	Spectrogram 1	1	Large Training Set.wav-46	0.366277029544403
4456.45417513831	4456.86571068636	All Maybe Montana.wav	9133	Spectrogram 1	1	Large Training Set.wav-24	0.356003115192051
4541.57606922187	4541.96449060029	All Maybe Montana.wav	18892	Spectrogram 1	1	Large Training Set.wav-70	0.370203673645285
4542.64071189612	4542.97782528215	All Maybe Montana.wav	30367	Spectrogram 1	1	Large Training Set.wav-46	0.358300707526722
4640.46509678188	4640.91892977504	All Maybe Montana.wav	9142	Spectrogram 1	1	Large Training Set.wav-24	0.353729080708526
4650.0029285354	4650.47627635162	All Maybe Montana.wav	18896	Spectrogram 1	1	Large Training Set.wav-70	0.364922286302214
4654.02426901363	4654.35639444487	All Maybe Montana.wav	18899	Spectrogram 1	1	Large Training Set.wav-70	0.362173544585148
4654.80293706379	4655.51094999464	All Maybe Montana.wav	18901	Spectrogram 1	1	Large Training Set.wav-70	0.377536297088802
4656.95760755876	4657.41773321742	All Maybe Montana.wav	18912	Spectrogram 1	1	Large Training Set.wav-70	0.368251413754517
4657.96027600691	4658.40973497995	All Maybe Montana.wav	18916	Spectrogram 1	1	Large Training Set.wav-70	0.386021527521096
4658.70694400022	4659.16962173099	All Maybe Montana.wav	18920	Spectrogram 1	1	Large Training Set.wav-70	0.357648503522086
4659.84827936141	4660.26828992004	All Maybe Montana.wav	18924	Spectrogram 1	1	Large Training Set.wav-70	0.361717014659823
4660.54161392662	4661.31362470185	All Maybe Montana.wav	18928	Spectrogram 1	1	Large Training Set.wav-70	0.387527646062972
4661.42512582539	4661.95362558868	All Maybe Montana.wav	9184	Spectrogram 1	1	Large Training Set.wav-24	0.3523112224698
4663.43228572928	4664.12962860388	All Maybe Montana.wav	18940	Spectrogram 1	1	Large Training Set.wav-70	0.359541902305797
4664.21095377944	4664.68429603913	All Maybe Montana.wav	18951	Spectrogram 1	1	Large Training Set.wav-70	0.366455949766957
4664.73179707399	4665.08962993412	All Maybe Montana.wav	9190	Spectrogram 1	1	Large Training Set.wav-24	0.367498783626332
4666.60029135801	4667.55108455513	All Maybe Montana.wav	18957	Spectrogram 1	1	Large Training Set.wav-70	0.377439080407063
4743.72042838082	4744.12722061139	All Maybe Montana.wav	18976	Spectrogram 1	1	Large Training Set.wav-70	0.356025901597777
