Begin Time (s)	End Time (s)	Begin File	Selection	View	Channel	template	scores
2824.90213950429	2825.39898723636	Maybe Montana 3&4.wav	1590	Spectrogram 1	1	Large Training Set.wav-24	0.358167435008748
3081.89509712481	3082.25208593466	Maybe Montana 3&4.wav	128	Spectrogram 1	1	Large Training Set.wav-27	0.375051909645091
3137.7565590984	3138.38065294442	Maybe Montana 3&4.wav	130	Spectrogram 1	1	Large Training Set.wav-27	0.468614150847529
3154.73752301906	3155.05268917861	Maybe Montana 3&4.wav	1604	Spectrogram 1	1	Large Training Set.wav-24	0.355835160884406
3267.65729442324	3268.02360137074	Maybe Montana 3&4.wav	2589	Spectrogram 1	1	Large Training Set.wav-70	0.369124303823604
3373.03359415233	3373.35675630341	Maybe Montana 3&4.wav	2592	Spectrogram 1	1	Large Training Set.wav-70	0.568476393209363
3379.17761162818	3379.61810405565	Maybe Montana 3&4.wav	2593	Spectrogram 1	1	Large Training Set.wav-70	0.424954658805697
3423.88173878322	3424.27954023732	Maybe Montana 3&4.wav	2595	Spectrogram 1	1	Large Training Set.wav-70	0.537286268901123
3534.58072031864	3534.92351246966	Maybe Montana 3&4.wav	2597	Spectrogram 1	1	Large Training Set.wav-70	0.353863060795272
3580.78644897298	3581.12294851223	Maybe Montana 3&4.wav	1609	Spectrogram 1	1	Large Training Set.wav-24	0.35054179642022
3620.16786789597	3620.50436743521	Maybe Montana 3&4.wav	1612	Spectrogram 1	1	Large Training Set.wav-24	0.363082445442156
3631.01589147253	3631.42732977599	Maybe Montana 3&4.wav	1614	Spectrogram 1	1	Large Training Set.wav-24	0.368308225309414
3654.47194245077	3655.21377620428	Maybe Montana 3&4.wav	1618	Spectrogram 1	1	Large Training Set.wav-24	0.350168316502411
3658.71974008249	3659.08386562752	Maybe Montana 3&4.wav	2606	Spectrogram 1	1	Large Training Set.wav-70	0.36199236833127
3659.99974372329	3662.59320894273	Maybe Montana 3&4.wav	2609	Spectrogram 1	1	Large Training Set.wav-70	0.351112572159625
3662.80508503605	3665.1105494363	Maybe Montana 3&4.wav	2663	Spectrogram 1	1	Large Training Set.wav-70	0.381149244495401
3665.31175883263	3666.43321986513	Maybe Montana 3&4.wav	2712	Spectrogram 1	1	Large Training Set.wav-70	0.363946251351408
3666.43996846149	3666.76580131089	Maybe Montana 3&4.wav	1662	Spectrogram 1	1	Large Training Set.wav-24	0.395011246090101
3667.1784308088	3668.23589165926	Maybe Montana 3&4.wav	2736	Spectrogram 1	1	Large Training Set.wav-70	0.366328755792125
3671.07997854586	3671.42714477496	Maybe Montana 3&4.wav	1674	Spectrogram 1	1	Large Training Set.wav-24	0.350759273468869
3672.92531588976	3673.261815429	Maybe Montana 3&4.wav	1677	Spectrogram 1	1	Large Training Set.wav-24	0.352860963405833
3675.80778868721	3676.7479158706	Maybe Montana 3&4.wav	2758	Spectrogram 1	1	Large Training Set.wav-70	0.411283588346135
3678.88799551542	3679.47859030431	Maybe Montana 3&4.wav	1684	Spectrogram 1	1	Large Training Set.wav-24	0.359391055025421
3679.71999732366	3680.02449679335	Maybe Montana 3&4.wav	1686	Spectrogram 1	1	Large Training Set.wav-24	0.361342193800422
3685.10914847704	3685.70794135622	Maybe Montana 3&4.wav	2772	Spectrogram 1	1	Large Training Set.wav-70	0.388821782601423
3690.32516331331	3691.57615577983	Maybe Montana 3&4.wav	2779	Spectrogram 1	1	Large Training Set.wav-70	0.353411230231397
3701.14985650549	3701.69921056678	Maybe Montana 3&4.wav	199	Spectrogram 1	1	Large Training Set.wav-27	0.415036132968425
3702.57053147699	3703.44665847835	Maybe Montana 3&4.wav	2796	Spectrogram 1	1	Large Training Set.wav-70	0.380054955461594
3703.85871645223	3704.24666075385	Maybe Montana 3&4.wav	1711	Spectrogram 1	1	Large Training Set.wav-24	0.365145015403028
3715.60274197613	3716.01390834432	Maybe Montana 3&4.wav	1712	Spectrogram 1	1	Large Training Set.wav-24	0.352817103912257
3717.59990755942	3718.08324617505	Maybe Montana 3&4.wav	2814	Spectrogram 1	1	Large Training Set.wav-70	0.350573576226315
3720.69324969136	3721.21925299069	Maybe Montana 3&4.wav	2818	Spectrogram 1	1	Large Training Set.wav-70	0.355366345672027
3744.7121385744	3745.08063818319	Maybe Montana 3&4.wav	1725	Spectrogram 1	1	Large Training Set.wav-24	0.366015650223787
3746.9119909338	3747.48064339925	Maybe Montana 3&4.wav	2823	Spectrogram 1	1	Large Training Set.wav-70	0.363643765458023
3749.29881520952	3749.65664812847	Maybe Montana 3&4.wav	1736	Spectrogram 1	1	Large Training Set.wav-24	0.350567237959248
3755.96549636523	3756.28066252478	Maybe Montana 3&4.wav	1739	Spectrogram 1	1	Large Training Set.wav-24	0.367628406504899
3756.3708305795	3756.72866349844	Maybe Montana 3&4.wav	1741	Spectrogram 1	1	Large Training Set.wav-24	0.366796304417355
3770.73886180627	3771.16069486431	Maybe Montana 3&4.wav	1744	Spectrogram 1	1	Large Training Set.wav-24	0.358761251683863
3780.29875256474	3780.69671558943	Maybe Montana 3&4.wav	2837	Spectrogram 1	1	Large Training Set.wav-70	0.356159186838764
3781.26942199235	3782.7855508141	Maybe Montana 3&4.wav	2840	Spectrogram 1	1	Large Training Set.wav-70	0.360416407551142
3782.85875984634	3784.53672393512	Maybe Montana 3&4.wav	2856	Spectrogram 1	1	Large Training Set.wav-70	0.382772506872206
3784.81076539857	3785.28339222456	Maybe Montana 3&4.wav	2876	Spectrogram 1	1	Large Training Set.wav-70	0.400561694532361
3785.33089351988	3785.71005981853	Maybe Montana 3&4.wav	1794	Spectrogram 1	1	Large Training Set.wav-24	0.35068248899321
3785.90943519026	3786.6167284557	Maybe Montana 3&4.wav	2880	Spectrogram 1	1	Large Training Set.wav-70	0.355563074703825
3787.15743874004	3787.7242315282	Maybe Montana 3&4.wav	2881	Spectrogram 1	1	Large Training Set.wav-70	0.353376139229653
3789.49090256104	3789.80606872059	Maybe Montana 3&4.wav	1809	Spectrogram 1	1	Large Training Set.wav-24	0.36248424180587
3791.20011690557	3791.61757593564	Maybe Montana 3&4.wav	2890	Spectrogram 1	1	Large Training Set.wav-70	0.356185165586927
3888.17105939339	3888.6631853025	Maybe Montana 3&4.wav	2895	Spectrogram 1	1	Large Training Set.wav-70	0.374954135597884
3888.94711871432	3889.91295295467	Maybe Montana 3&4.wav	1811	Spectrogram 1	1	Large Training Set.wav-24	0.363245513848528
3890.03773136956	3890.77695483245	Maybe Montana 3&4.wav	2909	Spectrogram 1	1	Large Training Set.wav-70	0.361312398995049
3900.8404778961	3901.37964454248	Maybe Montana 3&4.wav	1836	Spectrogram 1	1	Large Training Set.wav-24	0.35047894392504
3935.8725284073	3936.21532055832	Maybe Montana 3&4.wav	2922	Spectrogram 1	1	Large Training Set.wav-70	0.350460457080723
3936.77655599782	3937.15572229646	Maybe Montana 3&4.wav	1843	Spectrogram 1	1	Large Training Set.wav-24	0.352559373602995
3944.46988619469	3944.85534513374	Maybe Montana 3&4.wav	2924	Spectrogram 1	1	Large Training Set.wav-70	0.350303024572474
3955.84058520382	3956.29004432491	Maybe Montana 3&4.wav	2928	Spectrogram 1	1	Large Training Set.wav-70	0.353411249450123
3957.50458993687	3957.90071557292	Maybe Montana 3&4.wav	2932	Spectrogram 1	1	Large Training Set.wav-70	0.350216900248936
4021.85677297823	4022.40223237237	Maybe Montana 3&4.wav	2936	Spectrogram 1	1	Large Training Set.wav-70	0.363553868405968
4022.98744286093	4023.36223510297	Maybe Montana 3&4.wav	2944	Spectrogram 1	1	Large Training Set.wav-70	0.351708965936797
4023.44611083222	4023.85290316528	Maybe Montana 3&4.wav	2947	Spectrogram 1	1	Large Training Set.wav-70	0.362537335063197
4024.03277916759	4024.3649046216	Maybe Montana 3&4.wav	2951	Spectrogram 1	1	Large Training Set.wav-70	0.353523405564137
4025.03544868622	4025.77290862649	Maybe Montana 3&4.wav	2953	Spectrogram 1	1	Large Training Set.wav-70	0.35369491052702
4026.56078635818	4027.04224557028	Maybe Montana 3&4.wav	2967	Spectrogram 1	1	Large Training Set.wav-70	0.357102795385551
4027.19012148157	4027.92758142184	Maybe Montana 3&4.wav	2974	Spectrogram 1	1	Large Training Set.wav-70	0.354015043476207
4028.07545733313	4028.78091718237	Maybe Montana 3&4.wav	2989	Spectrogram 1	1	Large Training Set.wav-70	0.357552189478188
4029.3127941859	4029.70891982195	Maybe Montana 3&4.wav	3003	Spectrogram 1	1	Large Training Set.wav-70	0.352709854069795
4029.97412940032	4030.82892300766	Maybe Montana 3&4.wav	3007	Spectrogram 1	1	Large Training Set.wav-70	0.397558577175043
4031.19013285908	4031.79959243527	Maybe Montana 3&4.wav	3025	Spectrogram 1	1	Large Training Set.wav-70	0.364366043152715
4032.07546871063	4032.78092855988	Maybe Montana 3&4.wav	3035	Spectrogram 1	1	Large Training Set.wav-70	0.367957392363896
4032.86480428913	4034.0839329555	Maybe Montana 3&4.wav	3048	Spectrogram 1	1	Large Training Set.wav-70	0.353694659337641
4034.15547462694	4034.66893393007	Maybe Montana 3&4.wav	3069	Spectrogram 1	1	Large Training Set.wav-70	0.389866627619166
4034.75010226207	4035.22360217441	Maybe Montana 3&4.wav	1853	Spectrogram 1	1	Large Training Set.wav-24	0.351268683161275
4035.3714780857	4036.45193810201	Maybe Montana 3&4.wav	3080	Spectrogram 1	1	Large Training Set.wav-70	0.354629342285278
4036.4914812714	4037.19694112065	Maybe Montana 3&4.wav	3095	Spectrogram 1	1	Large Training Set.wav-70	0.370447302010518
4037.25948345588	4038.30627760935	Maybe Montana 3&4.wav	3108	Spectrogram 1	1	Large Training Set.wav-70	0.380337041122667
4038.39015333859	4038.74361218662	Maybe Montana 3&4.wav	3131	Spectrogram 1	1	Large Training Set.wav-70	0.351955785619296
4040.19282513272	4041.07061480668	Maybe Montana 3&4.wav	3134	Spectrogram 1	1	Large Training Set.wav-70	0.354011008209873
4041.15282786333	4041.62362037843	Maybe Montana 3&4.wav	3150	Spectrogram 1	1	Large Training Set.wav-70	0.358117380319057
4043.21150038562	4043.59695932466	Maybe Montana 3&4.wav	3156	Spectrogram 1	1	Large Training Set.wav-70	0.357022568875067
4044.15016972221	4044.59962884329	Maybe Montana 3&4.wav	3160	Spectrogram 1	1	Large Training Set.wav-70	0.363946536510949
4046.55017654871	4046.94630218476	Maybe Montana 3&4.wav	3165	Spectrogram 1	1	Large Training Set.wav-70	0.359324623679378
4047.31817873319	4047.69297097523	Maybe Montana 3&4.wav	3168	Spectrogram 1	1	Large Training Set.wav-70	0.362390990583887
4049.96351959085	4050.94631356227	Maybe Montana 3&4.wav	3171	Spectrogram 1	1	Large Training Set.wav-70	0.357936158743347
4051.53152405084	4052.20498380906	Maybe Montana 3&4.wav	3193	Spectrogram 1	1	Large Training Set.wav-70	0.372637539461829
4053.15286199585	4053.63432120796	Maybe Montana 3&4.wav	3204	Spectrogram 1	1	Large Training Set.wav-70	0.365145795191464
4054.91286700196	4055.298325941	Maybe Montana 3&4.wav	3210	Spectrogram 1	1	Large Training Set.wav-70	0.356137810930061
4194.49405441521	4195.00161601946	Maybe Montana 3&4.wav	3863	Spectrogram 1	1	Large Training Set.wav-46	0.350433487268731
4195.34778463056	4195.80183654198	Maybe Montana 3&4.wav	1868	Spectrogram 1	1	Large Training Set.wav-24	0.370774247497482
4212.67009220635	4213.06053909248	Maybe Montana 3&4.wav	3869	Spectrogram 1	1	Large Training Set.wav-46	0.351750687266011
4219.46517037944	4220.42033792994	Maybe Montana 3&4.wav	1878	Spectrogram 1	1	Large Training Set.wav-24	0.359157891085286
4220.59867160686	4221.75367416108	Maybe Montana 3&4.wav	3229	Spectrogram 1	1	Large Training Set.wav-70	0.369214364722309
4221.98534221773	4222.29767534338	Maybe Montana 3&4.wav	3238	Spectrogram 1	1	Large Training Set.wav-70	0.351831945152646
4222.49734367405	4223.37501101815	Maybe Montana 3&4.wav	3239	Spectrogram 1	1	Large Training Set.wav-70	0.350592537413821
4223.41467961663	4224.14301268728	Maybe Montana 3&4.wav	3251	Spectrogram 1	1	Large Training Set.wav-70	0.373079730189582
4226.23068762639	4226.71368494092	Maybe Montana 3&4.wav	3254	Spectrogram 1	1	Large Training Set.wav-70	0.370665275304349
4226.76402247673	4227.16014811278	Maybe Montana 3&4.wav	3256	Spectrogram 1	1	Large Training Set.wav-70	0.353006206152941
4236.11587323393	4236.51637291227	Maybe Montana 3&4.wav	1927	Spectrogram 1	1	Large Training Set.wav-24	0.371826586179785
4238.49738918409	4238.97884839619	Maybe Montana 3&4.wav	3259	Spectrogram 1	1	Large Training Set.wav-70	0.414177979559096
4247.61741512481	4247.99220736685	Maybe Montana 3&4.wav	3265	Spectrogram 1	1	Large Training Set.wav-70	0.351327084357692
4249.80083607428	4250.36021410233	Maybe Montana 3&4.wav	3878	Spectrogram 1	1	Large Training Set.wav-46	0.35116293051273
4267.39347137521	4267.83226379929	Maybe Montana 3&4.wav	3272	Spectrogram 1	1	Large Training Set.wav-70	0.379352107853009
4277.19616592436	4278.88446499301	Maybe Montana 3&4.wav	3277	Spectrogram 1	1	Large Training Set.wav-70	0.358785118486364
4353.15371530899	4353.89262801209	Maybe Montana 3&4.wav	3298	Spectrogram 1	1	Large Training Set.wav-70	0.361695480808887
4353.91105079647	4354.33917652354	Maybe Montana 3&4.wav	3310	Spectrogram 1	1	Large Training Set.wav-70	0.390858976705467
4355.67879975282	4355.99396591237	Maybe Montana 3&4.wav	1961	Spectrogram 1	1	Large Training Set.wav-24	0.351743794593781
4407.84187086229	4408.47266383249	Maybe Montana 3&4.wav	3314	Spectrogram 1	1	Large Training Set.wav-70	0.350951034612839
4422.03924457819	4422.49011043184	Maybe Montana 3&4.wav	3324	Spectrogram 1	1	Large Training Set.wav-70	0.363211561852804
4431.55096464968	4431.9943276272	Maybe Montana 3&4.wav	1968	Spectrogram 1	1	Large Training Set.wav-24	0.350324049417538
4516.64939089879	4517.08231601392	Maybe Montana 3&4.wav	3899	Spectrogram 1	1	Large Training Set.wav-46	0.351045709739005
4517.7053930944	4518.02098472064	Maybe Montana 3&4.wav	3902	Spectrogram 1	1	Large Training Set.wav-46	0.357312199904257
4615.6046979964	4616.02653105444	Maybe Montana 3&4.wav	1977	Spectrogram 1	1	Large Training Set.wav-24	0.361572195845937
4625.14382228256	4625.55188508971	Maybe Montana 3&4.wav	3329	Spectrogram 1	1	Large Training Set.wav-70	0.375737583665102
4629.09050017504	4629.82922771921	Maybe Montana 3&4.wav	3332	Spectrogram 1	1	Large Training Set.wav-70	0.36780290018203
4629.89806239424	4630.6292294579	Maybe Montana 3&4.wav	1987	Spectrogram 1	1	Large Training Set.wav-24	0.352897077389977
4633.05851146153	4633.47723564762	Maybe Montana 3&4.wav	3347	Spectrogram 1	1	Large Training Set.wav-70	0.3837466745751
4633.86918043404	4634.28790407615	Maybe Montana 3&4.wav	3349	Spectrogram 1	1	Large Training Set.wav-70	0.356499463141349
4634.95718352872	4635.37590644076	Maybe Montana 3&4.wav	3350	Spectrogram 1	1	Large Training Set.wav-70	0.358611042098146
4635.63985213715	4636.41057535613	Maybe Montana 3&4.wav	3353	Spectrogram 1	1	Large Training Set.wav-70	0.389147430842021
4636.52207679055	4637.00790998768	Maybe Montana 3&4.wav	2019	Spectrogram 1	1	Large Training Set.wav-24	0.35157104928776
4638.64786069303	4639.23724816615	Maybe Montana 3&4.wav	3366	Spectrogram 1	1	Large Training Set.wav-70	0.430866856733432
4639.28786251343	4639.79065511955	Maybe Montana 3&4.wav	3376	Spectrogram 1	1	Large Training Set.wav-70	0.356124011915411
4639.81053066676	4640.17591687287	Maybe Montana 3&4.wav	3382	Spectrogram 1	1	Large Training Set.wav-70	0.354724844567673
4641.67720264293	4642.62799652333	Maybe Montana 3&4.wav	3384	Spectrogram 1	1	Large Training Set.wav-70	0.369386371492675
4719.88542509598	4720.34555091407	Maybe Montana 3&4.wav	3401	Spectrogram 1	1	Large Training Set.wav-70	0.403241733180708
4745.21519946015	4745.62681272136	Maybe Montana 3&4.wav	3913	Spectrogram 1	1	Large Training Set.wav-46	0.369468356517345
4752.9201857257	4753.50949651987	Maybe Montana 3&4.wav	3405	Spectrogram 1	1	Large Training Set.wav-70	0.43341425840933
4780.34060582531	4780.83755591334	Maybe Montana 3&4.wav	3916	Spectrogram 1	1	Large Training Set.wav-46	0.389294452991857
4784.11706423295	4784.67772758393	Maybe Montana 3&4.wav	2054	Spectrogram 1	1	Large Training Set.wav-24	0.355999529598343
4785.99761314344	4786.46956815368	Maybe Montana 3&4.wav	3415	Spectrogram 1	1	Large Training Set.wav-70	0.358645571912359
4788.32995576989	4788.81640285562	Maybe Montana 3&4.wav	3933	Spectrogram 1	1	Large Training Set.wav-46	0.368597043170824
4790.77629340244	4791.25907460103	Maybe Montana 3&4.wav	3421	Spectrogram 1	1	Large Training Set.wav-70	0.353817054976072
4792.35496455943	4792.91224882255	Maybe Montana 3&4.wav	3426	Spectrogram 1	1	Large Training Set.wav-70	0.403738991418768
4795.71175609895	4796.17641815837	Maybe Montana 3&4.wav	2083	Spectrogram 1	1	Large Training Set.wav-24	0.372285940506726
4797.11930737781	4797.52042095279	Maybe Montana 3&4.wav	3951	Spectrogram 1	1	Large Training Set.wav-46	0.419345656290744
4801.83398384711	4802.28826919994	Maybe Montana 3&4.wav	3954	Spectrogram 1	1	Large Training Set.wav-46	0.384590988351446
4810.54912167909	4811.00311565232	Maybe Montana 3&4.wav	2095	Spectrogram 1	1	Large Training Set.wav-24	0.404784504039559
4975.89301241273	4976.43279294269	Maybe Montana 3&4.wav	3966	Spectrogram 1	1	Large Training Set.wav-46	0.373081792976671
5149.1631909397	5149.48902378909	Maybe Montana 3&4.wav	2107	Spectrogram 1	1	Large Training Set.wav-24	0.36349660994411
5238.08423237796	5238.55588402932	Maybe Montana 3&4.wav	3439	Spectrogram 1	1	Large Training Set.wav-70	0.365845327761587
5290.2870475287	5290.62983967972	Maybe Montana 3&4.wav	3443	Spectrogram 1	1	Large Training Set.wav-70	0.353748647862609
5585.75455461399	5586.24730635154	Maybe Montana 3&4.wav	3445	Spectrogram 1	1	Large Training Set.wav-70	0.35119482434599
5587.85214436483	5588.52997797925	Maybe Montana 3&4.wav	2118	Spectrogram 1	1	Large Training Set.wav-24	0.351199736610121
5590.554568267	5590.96136060006	Maybe Montana 3&4.wav	3459	Spectrogram 1	1	Large Training Set.wav-70	0.394751599620974
5594.36949186265	5594.75932485114	Maybe Montana 3&4.wav	2127	Spectrogram 1	1	Large Training Set.wav-24	0.35941807657779
5595.95191695239	5596.41204277048	Maybe Montana 3&4.wav	3466	Spectrogram 1	1	Large Training Set.wav-70	0.355395224887607
5596.41749631368	5597.30804531904	Maybe Montana 3&4.wav	2132	Spectrogram 1	1	Large Training Set.wav-24	0.351817808687478
5597.31725416924	5597.8840469574	Maybe Montana 3&4.wav	3479	Spectrogram 1	1	Large Training Set.wav-70	0.361462949429944
5599.09859256936	5599.48405150841	Maybe Montana 3&4.wav	3486	Spectrogram 1	1	Large Training Set.wav-70	0.354849194100418
5599.67459420772	5600.48733730012	Maybe Montana 3&4.wav	3488	Spectrogram 1	1	Large Training Set.wav-70	0.41624228155876
5605.21751543922	5605.94868250288	Maybe Montana 3&4.wav	2141	Spectrogram 1	1	Large Training Set.wav-24	0.364436530694633
5986.88636224755	5987.22915439857	Maybe Montana 3&4.wav	3502	Spectrogram 1	1	Large Training Set.wav-70	0.351114854650362
6000.45440084006	6000.91452665816	Maybe Montana 3&4.wav	3504	Spectrogram 1	1	Large Training Set.wav-70	0.380067551614628
6001.4677370557	6002.06687674014	Maybe Montana 3&4.wav	3511	Spectrogram 1	1	Large Training Set.wav-70	0.40271496761883
6470.54640462187	6471.41189064227	Maybe Montana 3&4.wav	3517	Spectrogram 1	1	Large Training Set.wav-70	0.353518120035371
6472.338409719	6473.01186947722	Maybe Montana 3&4.wav	3525	Spectrogram 1	1	Large Training Set.wav-70	0.417656672799616
6473.15540177301	6474.55856455524	Maybe Montana 3&4.wav	2172	Spectrogram 1	1	Large Training Set.wav-24	0.366076479724826
6474.62824339461	6475.14523823887	Maybe Montana 3&4.wav	440	Spectrogram 1	1	Large Training Set.wav-27	0.3597780868939
6478.03007903406	6478.38791195301	Maybe Montana 3&4.wav	2188	Spectrogram 1	1	Large Training Set.wav-24	0.365574422589747
6478.67008042501	6478.99591327441	Maybe Montana 3&4.wav	2191	Spectrogram 1	1	Large Training Set.wav-24	0.382749413890251
6479.70909735062	6482.25991562359	Maybe Montana 3&4.wav	3552	Spectrogram 1	1	Large Training Set.wav-70	0.357641836425807
6482.33942173311	6483.85991930815	Maybe Montana 3&4.wav	2213	Spectrogram 1	1	Large Training Set.wav-24	0.382898972648613
6486.49943077427	6486.81459693382	Maybe Montana 3&4.wav	2223	Spectrogram 1	1	Large Training Set.wav-24	0.353326820457403
6486.95809843779	6487.60393198266	Maybe Montana 3&4.wav	2225	Spectrogram 1	1	Large Training Set.wav-24	0.351034289322259
6489.83810469705	6490.39860472313	Maybe Montana 3&4.wav	2233	Spectrogram 1	1	Large Training Set.wav-24	0.360567843960529
6490.55277291694	6490.89993914604	Maybe Montana 3&4.wav	2240	Spectrogram 1	1	Large Training Set.wav-24	0.350167064844733
6491.98646560532	6492.39327572491	Maybe Montana 3&4.wav	3596	Spectrogram 1	1	Large Training Set.wav-70	0.370646055019562
6492.57313394068	6493.52394484892	Maybe Montana 3&4.wav	3600	Spectrogram 1	1	Large Training Set.wav-70	0.381594160748776
6493.62477959349	6493.92927906319	Maybe Montana 3&4.wav	2257	Spectrogram 1	1	Large Training Set.wav-24	0.351676709048745
6494.0081688379	6494.59061383384	Maybe Montana 3&4.wav	4024	Spectrogram 1	1	Large Training Set.wav-46	0.366215135712833
6496.51484071637	6497.18261946717	Maybe Montana 3&4.wav	4033	Spectrogram 1	1	Large Training Set.wav-46	0.357725870598798
6498.96817915062	6499.3372908167	Maybe Montana 3&4.wav	4034	Spectrogram 1	1	Large Training Set.wav-46	0.354187994091075
6501.43715915324	6501.7692961023	Maybe Montana 3&4.wav	3610	Spectrogram 1	1	Large Training Set.wav-70	0.356815626105421
6506.65317398952	6507.00663283754	Maybe Montana 3&4.wav	3611	Spectrogram 1	1	Large Training Set.wav-70	0.356139697444879
6509.85318309152	6510.24930872758	Maybe Montana 3&4.wav	3614	Spectrogram 1	1	Large Training Set.wav-70	0.38871402025822
6511.90118891681	6512.37198143191	Maybe Montana 3&4.wav	3619	Spectrogram 1	1	Large Training Set.wav-70	0.410103725131874
